Unnamed: 0,frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness,scaled-sound-pressure,log_frequency,sqrt_frequency,log_chord,sqrt_chord,log_thickness,sqrt_thickness
173,12500,4.0,0.3048,71.3,0.00497773,107.405,9.433563920090563,111.80339887498948,0.2660497723246671,0.5520869496736904,0.004965382061540186,0.07055302970106954
174,250,4.0,0.3048,39.6,0.00579636,123.543,5.5254529391317835,15.811388300841896,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
175,315,4.0,0.3048,39.6,0.00579636,126.843,5.755742213586912,17.74823934929885,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
176,400,4.0,0.3048,39.6,0.00579636,128.633,5.993961427306569,20.0,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
177,500,4.0,0.3048,39.6,0.00579636,130.173,6.2166061010848646,22.360679774997898,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
178,630,4.0,0.3048,39.6,0.00579636,131.073,6.447305862541213,25.099800796022265,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
179,800,4.0,0.3048,39.6,0.00579636,130.723,6.68586094706836,28.284271247461902,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
180,1000,4.0,0.3048,39.6,0.00579636,128.723,6.90875477931522,31.622776601683793,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
181,1250,4.0,0.3048,39.6,0.00579636,126.343,7.1316985104669115,35.35533905932738,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
182,1600,4.0,0.3048,39.6,0.00579636,123.213,7.3783837129967145,40.0,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
183,2000,4.0,0.3048,39.6,0.00579636,120.963,7.601402334583733,44.721359549995796,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
184,2500,4.0,0.3048,39.6,0.00579636,120.233,7.824445930877619,50.0,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
185,3150,4.0,0.3048,39.6,0.00579636,118.743,8.055475141757274,56.124860801609124,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
186,4000,4.0,0.3048,39.6,0.00579636,115.863,8.294299608857235,63.245553203367585,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
187,5000,4.0,0.3048,39.6,0.00579636,113.733,8.517393171418904,70.71067811865476,0.2660497723246671,0.5520869496736904,0.0057796257394352145,0.07613382953720377
188,1250,0.0,0.2286,71.3,0.00214345,128.144,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
189,1600,0.0,0.2286,71.3,0.00214345,129.134,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
190,2000,0.0,0.2286,71.3,0.00214345,128.244,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
191,2500,0.0,0.2286,71.3,0.00214345,128.354,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
192,3150,0.0,0.2286,71.3,0.00214345,127.834,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
193,4000,0.0,0.2286,71.3,0.00214345,125.824,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
194,5000,0.0,0.2286,71.3,0.00214345,124.304,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
195,6300,0.0,0.2286,71.3,0.00214345,122.044,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
196,8000,0.0,0.2286,71.3,0.00214345,118.024,8.987321812850125,89.44271909999159,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
197,10000,0.0,0.2286,71.3,0.00214345,118.134,9.210440366976517,100.0,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
198,12500,0.0,0.2286,71.3,0.00214345,117.624,9.433563920090563,111.80339887498948,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
199,16000,0.0,0.2286,71.3,0.00214345,114.984,9.680406499268875,126.49110640673517,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
200,20000,0.0,0.2286,71.3,0.00214345,114.474,9.90353755128617,141.4213562373095,0.20587530974768997,0.4781213235152768,0.002141156088387144,0.04629740813479735
201,315,0.0,0.2286,55.5,0.00229336,119.54,5.755742213586912,17.74823934929885,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
202,400,0.0,0.2286,55.5,0.00229336,121.66,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
203,500,0.0,0.2286,55.5,0.00229336,123.78,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
204,630,0.0,0.2286,55.5,0.00229336,126.16,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
205,800,0.0,0.2286,55.5,0.00229336,127.53,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
206,1000,0.0,0.2286,55.5,0.00229336,128.29,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
207,1250,0.0,0.2286,55.5,0.00229336,127.91,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
208,1600,0.0,0.2286,55.5,0.00229336,126.79,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
209,2000,0.0,0.2286,55.5,0.00229336,126.54,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
210,2500,0.0,0.2286,55.5,0.00229336,126.54,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
211,3150,0.0,0.2286,55.5,0.00229336,125.16,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
212,4000,0.0,0.2286,55.5,0.00229336,123.41,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
213,5000,0.0,0.2286,55.5,0.00229336,122.41,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
214,6300,0.0,0.2286,55.5,0.00229336,118.41,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0022907342636946534,0.04788903841172842
215,315,0.0,0.2286,39.6,0.00253511,121.055,5.755742213586912,17.74823934929885,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
216,400,0.0,0.2286,39.6,0.00253511,123.565,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
217,500,0.0,0.2286,39.6,0.00253511,126.195,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
218,630,0.0,0.2286,39.6,0.00253511,128.705,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
219,800,0.0,0.2286,39.6,0.00253511,130.205,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
220,1000,0.0,0.2286,39.6,0.00253511,130.435,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
221,1250,0.0,0.2286,39.6,0.00253511,129.395,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
222,1600,0.0,0.2286,39.6,0.00253511,127.095,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
223,2000,0.0,0.2286,39.6,0.00253511,125.305,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
224,2500,0.0,0.2286,39.6,0.00253511,125.025,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
225,3150,0.0,0.2286,39.6,0.00253511,124.625,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
226,4000,0.0,0.2286,39.6,0.00253511,123.465,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
227,5000,0.0,0.2286,39.6,0.00253511,122.175,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
228,6300,0.0,0.2286,39.6,0.00253511,117.465,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0025319020292060043,0.05034987586876456
229,315,0.0,0.2286,31.7,0.0027238,120.595,5.755742213586912,17.74823934929885,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
230,400,0.0,0.2286,31.7,0.0027238,123.635,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
231,500,0.0,0.2286,31.7,0.0027238,126.675,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
232,630,0.0,0.2286,31.7,0.0027238,129.465,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
233,800,0.0,0.2286,31.7,0.0027238,130.725,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
234,1000,0.0,0.2286,31.7,0.0027238,130.595,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
235,1250,0.0,0.2286,31.7,0.0027238,128.805,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
236,1600,0.0,0.2286,31.7,0.0027238,125.625,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
237,2000,0.0,0.2286,31.7,0.0027238,123.455,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
238,2500,0.0,0.2286,31.7,0.0027238,123.445,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
239,3150,0.0,0.2286,31.7,0.0027238,123.445,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
240,4000,0.0,0.2286,31.7,0.0027238,122.035,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
241,5000,0.0,0.2286,31.7,0.0027238,120.505,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
242,6300,0.0,0.2286,31.7,0.0027238,116.815,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0027200971790850882,0.052190037363466224
243,400,2.0,0.2286,71.3,0.00293031,125.116,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
244,500,2.0,0.2286,71.3,0.00293031,126.486,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
245,630,2.0,0.2286,71.3,0.00293031,127.356,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
246,800,2.0,0.2286,71.3,0.00293031,128.216,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
247,1000,2.0,0.2286,71.3,0.00293031,128.956,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
248,1250,2.0,0.2286,71.3,0.00293031,128.816,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
249,1600,2.0,0.2286,71.3,0.00293031,127.796,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
250,2000,2.0,0.2286,71.3,0.00293031,126.896,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
251,2500,2.0,0.2286,71.3,0.00293031,127.006,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
252,3150,2.0,0.2286,71.3,0.00293031,126.116,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
253,4000,2.0,0.2286,71.3,0.00293031,124.086,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
254,5000,2.0,0.2286,71.3,0.00293031,122.816,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
255,6300,2.0,0.2286,71.3,0.00293031,120.786,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
256,8000,2.0,0.2286,71.3,0.00293031,115.996,8.987321812850125,89.44271909999159,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
257,10000,2.0,0.2286,71.3,0.00293031,113.086,9.210440366976517,100.0,0.20587530974768997,0.4781213235152768,0.0029260250105093977,0.05413233783977928
258,400,2.0,0.2286,55.5,0.00313525,122.292,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
259,500,2.0,0.2286,55.5,0.00313525,124.692,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
260,630,2.0,0.2286,55.5,0.00313525,126.842,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
261,800,2.0,0.2286,55.5,0.00313525,128.492,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
262,1000,2.0,0.2286,55.5,0.00313525,129.002,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
263,1250,2.0,0.2286,55.5,0.00313525,128.762,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
264,1600,2.0,0.2286,55.5,0.00313525,126.752,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
265,2000,2.0,0.2286,55.5,0.00313525,124.612,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
266,2500,2.0,0.2286,55.5,0.00313525,123.862,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
267,3150,2.0,0.2286,55.5,0.00313525,123.742,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
268,4000,2.0,0.2286,55.5,0.00313525,122.232,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
269,5000,2.0,0.2286,55.5,0.00313525,120.472,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
270,6300,2.0,0.2286,55.5,0.00313525,118.712,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0031303453525753527,0.055993303171004295
271,315,2.0,0.2286,39.6,0.00346574,120.137,5.755742213586912,17.74823934929885,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
272,400,2.0,0.2286,39.6,0.00346574,122.147,5.993961427306569,20.0,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
273,500,2.0,0.2286,39.6,0.00346574,125.157,6.2166061010848646,22.360679774997898,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
274,630,2.0,0.2286,39.6,0.00346574,127.417,6.447305862541213,25.099800796022265,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
275,800,2.0,0.2286,39.6,0.00346574,129.037,6.68586094706836,28.284271247461902,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
276,1000,2.0,0.2286,39.6,0.00346574,129.147,6.90875477931522,31.622776601683793,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
277,1250,2.0,0.2286,39.6,0.00346574,128.257,7.1316985104669115,35.35533905932738,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
278,1600,2.0,0.2286,39.6,0.00346574,125.837,7.3783837129967145,40.0,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
279,2000,2.0,0.2286,39.6,0.00346574,122.797,7.601402334583733,44.721359549995796,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
280,2500,2.0,0.2286,39.6,0.00346574,121.397,7.824445930877619,50.0,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
281,3150,2.0,0.2286,39.6,0.00346574,121.627,8.055475141757274,56.124860801609124,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
282,4000,2.0,0.2286,39.6,0.00346574,120.227,8.294299608857235,63.245553203367585,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
283,5000,2.0,0.2286,39.6,0.00346574,118.827,8.517393171418904,70.71067811865476,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
284,6300,2.0,0.2286,39.6,0.00346574,116.417,8.748463629942055,79.37253933193772,0.20587530974768997,0.4781213235152768,0.0034597481632341388,0.058870535924178576
